"CategoryID"	"ProductID"
"Swim Flash Sale 3.19"	"0500049820699"
"Swim Flash Sale 3.19"	"0500049824808"
"Swim Flash Sale 3.19"	"0500033852682"
"Swim Flash Sale 3.19"	"0500033853649"
"Swim Flash Sale 3.19"	"0500033849258"
"Swim Flash Sale 3.19"	"0500033848698"
"Swim Flash Sale 3.19"	"0500033851353"
"Swim Flash Sale 3.19"	"0500033853144"
"Swim Flash Sale 3.19"	"0500033848813"
"Swim Flash Sale 3.19"	"0500033853516"
"Swim Flash Sale 3.19"	"0500033853870"
"Swim Flash Sale 3.19"	"0500033850496"
"Swim Flash Sale 3.19"	"0500033852179"
"Swim Flash Sale 3.19"	"0500033848946"
"Swim Flash Sale 3.19"	"0500033852369"
"Swim Flash Sale 3.19"	"0500033852963"
"Swim Flash Sale 3.19"	"0500033854225"
"Swim Flash Sale 3.19"	"0500086941938"
"Swim Flash Sale 3.19"	"0500086942400"
"Swim Flash Sale 3.19"	"0500089498497"
"Swim Flash Sale 3.19"	"0500086941558"
"Swim Flash Sale 3.19"	"0500086942365"
"Swim Flash Sale 3.19"	"0500086942313"
"Swim Flash Sale 3.19"	"0500086941976"
"Swim Flash Sale 3.19"	"0500086942324"
"Swim Flash Sale 3.19"	"0500086941454"
"Swim Flash Sale 3.19"	"0500086941962"
"Swim Flash Sale 3.19"	"0500086857098"
"Swim Flash Sale 3.19"	"0500086856956"
"Swim Flash Sale 3.19"	"0500086856983"
"Swim Flash Sale 3.19"	"0500086854898"
"Swim Flash Sale 3.19"	"0500086856053"
"Swim Flash Sale 3.19"	"0500086854752"
"Swim Flash Sale 3.19"	"0500086854616"
"Swim Flash Sale 3.19"	"0500086854956"
"Swim Flash Sale 3.19"	"0500086855014"
"Swim Flash Sale 3.19"	"0500086855078"
"Swim Flash Sale 3.19"	"0500086854912"
"Swim Flash Sale 3.19"	"0500086966570"
"Swim Flash Sale 3.19"	"0500086854669"
"Swim Flash Sale 3.19"	"0500086854819"
"Swim Flash Sale 3.19"	"0500086854977"
"Swim Flash Sale 3.19"	"0500086855028"
"Swim Flash Sale 3.19"	"0500086856133"
"Swim Flash Sale 3.19"	"0500033344185"
"Swim Flash Sale 3.19"	"0500033344557"
"Swim Flash Sale 3.19"	"0500049813637"
"Swim Flash Sale 3.19"	"0500033343971"
"Swim Flash Sale 3.19"	"0500033344219"
"Swim Flash Sale 3.19"	"0500033345026"
"Swim Flash Sale 3.19"	"0500045461761"
"Swim Flash Sale 3.19"	"0500033344342"
"Swim Flash Sale 3.19"	"0500033343906"
"Swim Flash Sale 3.19"	"0500033344011"
"Swim Flash Sale 3.19"	"0500033344417"
"Swim Flash Sale 3.19"	"0500033345406"
"Swim Flash Sale 3.19"	"0500045462264"
"Swim Flash Sale 3.19"	"0500045469111"
"Swim Flash Sale 3.19"	"0500045463379"
"Swim Flash Sale 3.19"	"0500033343781"
"Swim Flash Sale 3.19"	"0500030570899"
"Swim Flash Sale 3.19"	"0500045466935"
"Swim Flash Sale 3.19"	"0500047938972"
"Swim Flash Sale 3.19"	"0500030553507"
"Swim Flash Sale 3.19"	"0500045466638"
"Swim Flash Sale 3.19"	"0500049812845"
"Swim Flash Sale 3.19"	"0500045468493"
"Swim Flash Sale 3.19"	"0500047939194"
"Swim Flash Sale 3.19"	"0500047939244"
"Swim Flash Sale 3.19"	"0500045468808"
"Swim Flash Sale 3.19"	"0500047939285"
"Swim Flash Sale 3.19"	"0500047939814"
"Swim Flash Sale 3.19"	"0500045465903"
"Swim Flash Sale 3.19"	"0500045468840"
"Swim Flash Sale 3.19"	"0500045464831"
"Swim Flash Sale 3.19"	"0500047939426"
"Swim Flash Sale 3.19"	"0500045467065"
"Swim Flash Sale 3.19"	"0500046857850"
"Swim Flash Sale 3.19"	"0500045463866"
"Swim Flash Sale 3.19"	"0500045465382"
"Swim Flash Sale 3.19"	"0500045464047"
"Swim Flash Sale 3.19"	"0500045468956"
"Swim Flash Sale 3.19"	"0500045468089"
"Swim Flash Sale 3.19"	"0500034357350"
"Swim Flash Sale 3.19"	"0500034358556"
"Swim Flash Sale 3.19"	"0500034359232"
"Swim Flash Sale 3.19"	"0500034358770"
"Swim Flash Sale 3.19"	"0500034367862"
"Swim Flash Sale 3.19"	"0500034368324"
"Swim Flash Sale 3.19"	"0500034368613"
"Swim Flash Sale 3.19"	"0500034357962"
"Swim Flash Sale 3.19"	"0500034359000"
"Swim Flash Sale 3.19"	"0500015262595"
"Swim Flash Sale 3.19"	"0500034357442"
"Swim Flash Sale 3.19"	"0500034359182"
"Swim Flash Sale 3.19"	"0500034357855"
"Swim Flash Sale 3.19"	"0500033726852"
"Swim Flash Sale 3.19"	"0500033733445"
"Swim Flash Sale 3.19"	"0500033737545"
"Swim Flash Sale 3.19"	"0500033735267"
"Swim Flash Sale 3.19"	"0500033725649"
"Swim Flash Sale 3.19"	"0500033734443"
"Swim Flash Sale 3.19"	"0500033737990"
"Swim Flash Sale 3.19"	"0500033726704"
"Swim Flash Sale 3.19"	"0500033733684"
"Swim Flash Sale 3.19"	"0500033737289"
"Swim Flash Sale 3.19"	"0500033725805"
"Swim Flash Sale 3.19"	"0500033737586"
"Swim Flash Sale 3.19"	"0500033737792"
"Swim Flash Sale 3.19"	"0500033729120"
"Swim Flash Sale 3.19"	"0500086858637"
"Swim Flash Sale 3.19"	"0500086859590"
"Swim Flash Sale 3.19"	"0500086858181"
"Swim Flash Sale 3.19"	"0500086858614"
"Swim Flash Sale 3.19"	"0500086859361"
"Swim Flash Sale 3.19"	"0500086859529"
"Swim Flash Sale 3.19"	"0500086859182"
"Swim Flash Sale 3.19"	"0500086858694"
"Swim Flash Sale 3.19"	"0500086858631"
"Swim Flash Sale 3.19"	"0500086858849"
"Swim Flash Sale 3.19"	"0500086859415"
"Swim Flash Sale 3.19"	"0500086859539"
"Swim Flash Sale 3.19"	"0500045475688"
"Swim Flash Sale 3.19"	"0500045473915"
"Swim Flash Sale 3.19"	"0500045471125"
"Swim Flash Sale 3.19"	"0500045472396"
"Swim Flash Sale 3.19"	"0500033834862"
"Swim Flash Sale 3.19"	"0500045473287"
"Swim Flash Sale 3.19"	"0500045470812"
"Swim Flash Sale 3.19"	"0500045474095"
"Swim Flash Sale 3.19"	"0500045477015"
"Swim Flash Sale 3.19"	"0500045474384"
"Swim Flash Sale 3.19"	"0500045471588"
"Swim Flash Sale 3.19"	"0500045473766"
"Swim Flash Sale 3.19"	"0500045475563"
"Swim Flash Sale 3.19"	"0500033835034"
"Swim Flash Sale 3.19"	"0500045474699"
"Swim Flash Sale 3.19"	"0500030206205"
"Swim Flash Sale 3.19"	"0500035125194"
"Swim Flash Sale 3.19"	"0500030205561"
"Swim Flash Sale 3.19"	"0500030205884"
"Swim Flash Sale 3.19"	"0500030205744"
"Swim Flash Sale 3.19"	"0500030205520"
"Swim Flash Sale 3.19"	"0500035125301"
"Swim Flash Sale 3.19"	"0500030206007"
"Swim Flash Sale 3.19"	"0500030205827"
"Swim Flash Sale 3.19"	"0500030205611"
"Swim Flash Sale 3.19"	"0500030206981"
"Swim Flash Sale 3.19"	"0500030206072"
"Swim Flash Sale 3.19"	"0500030206015"
"Swim Flash Sale 3.19"	"0500035125244"
"Swim Flash Sale 3.19"	"0500034484212"
"Swim Flash Sale 3.19"	"0500034484758"
"Swim Flash Sale 3.19"	"0500034490201"
"Swim Flash Sale 3.19"	"0500034498402"
"Swim Flash Sale 3.19"	"0500034498584"
"Swim Flash Sale 3.19"	"0500034498816"
"Swim Flash Sale 3.19"	"0500034498899"
"Swim Flash Sale 3.19"	"0500034499129"
"Swim Flash Sale 3.19"	"0500033479759"
"Swim Flash Sale 3.19"	"0500033477001"
"Swim Flash Sale 3.19"	"0500033479445"
"Swim Flash Sale 3.19"	"0500033476433"
"Swim Flash Sale 3.19"	"0500033478736"
"Swim Flash Sale 3.19"	"0500033477639"
"Swim Flash Sale 3.19"	"0500033478983"
"Swim Flash Sale 3.19"	"0500033479056"
"Swim Flash Sale 3.19"	"0500034106773"
"Swim Flash Sale 3.19"	"0500033478132"
"Swim Flash Sale 3.19"	"0500033479676"
"Swim Flash Sale 3.19"	"0500033478843"
"Swim Flash Sale 3.19"	"0500034490730"
"Swim Flash Sale 3.19"	"0500034498931"
"Swim Flash Sale 3.19"	"0500034499020"
"Swim Flash Sale 3.19"	"0500049376437"
"Swim Flash Sale 3.19"	"0500049346489"
"Swim Flash Sale 3.19"	"0500049350994"
"Swim Flash Sale 3.19"	"0500049351174"
"Swim Flash Sale 3.19"	"0500049351034"
"Swim Flash Sale 3.19"	"0500049346976"
"Swim Flash Sale 3.19"	"0500049350366"
"Swim Flash Sale 3.19"	"0500049351075"
"Swim Flash Sale 3.19"	"0500049347495"
"Swim Flash Sale 3.19"	"0500049351612"
"Swim Flash Sale 3.19"	"0500049350119"
"Swim Flash Sale 3.19"	"0500034226555"
"Swim Flash Sale 3.19"	"0500034490300"
"Swim Flash Sale 3.19"	"0500034225516"
"Swim Flash Sale 3.19"	"0500034224972"
"Swim Flash Sale 3.19"	"0500034225698"
"Swim Flash Sale 3.19"	"0500034693051"
"Swim Flash Sale 3.19"	"0500034692624"
"Swim Flash Sale 3.19"	"0500034225656"
"Swim Flash Sale 3.19"	"0500034225276"
"Swim Flash Sale 3.19"	"0500034225730"
"Swim Flash Sale 3.19"	"0500034693473"
"Swim Flash Sale 3.19"	"0500034689307"
"Swim Flash Sale 3.19"	"0500034693952"
"Swim Flash Sale 3.19"	"0500086968300"
"Swim Flash Sale 3.19"	"0500034226498"
"Swim Flash Sale 3.19"	"0500034692202"
"Swim Flash Sale 3.19"	"0500033819210"
"Swim Flash Sale 3.19"	"0500033816497"
"Swim Flash Sale 3.19"	"0500033816521"
"Swim Flash Sale 3.19"	"0500033816836"
"Swim Flash Sale 3.19"	"0500033817198"
"Swim Flash Sale 3.19"	"0500049249519"
"Swim Flash Sale 3.19"	"0500033816422"
"Swim Flash Sale 3.19"	"0500033817768"
"Swim Flash Sale 3.19"	"0500033817834"
"Swim Flash Sale 3.19"	"0500033818840"
"Swim Flash Sale 3.19"	"0500033817032"
"Swim Flash Sale 3.19"	"0500033818378"
"Swim Flash Sale 3.19"	"0500033815242"
"Swim Flash Sale 3.19"	"0500033817487"
"Swim Flash Sale 3.19"	"0500033817792"
"Swim Flash Sale 3.19"	"0500049249618"
"Swim Flash Sale 3.19"	"0500049250632"
"Swim Flash Sale 3.19"	"0500049248404"
"Swim Flash Sale 3.19"	"0500049249402"
"Swim Flash Sale 3.19"	"0500049248594"
"Swim Flash Sale 3.19"	"0500049250269"
"Swim Flash Sale 3.19"	"0500049842495"
"Swim Flash Sale 3.19"	"0500030001309"
"Swim Flash Sale 3.19"	"0500049249071"
"Swim Flash Sale 3.19"	"0500049842776"
"Swim Flash Sale 3.19"	"0500049249790"
"Swim Flash Sale 3.19"	"0500049842339"
"Swim Flash Sale 3.19"	"0500049842610"
"Swim Flash Sale 3.19"	"0500034580621"
"Swim Flash Sale 3.19"	"0500034582551"
"Swim Flash Sale 3.19"	"0500034582098"
"Swim Flash Sale 3.19"	"0500034580795"
"Swim Flash Sale 3.19"	"0500034578559"
"Swim Flash Sale 3.19"	"0500034581728"
"Swim Flash Sale 3.19"	"0500034578864"
"Swim Flash Sale 3.19"	"0500034580837"
"Swim Flash Sale 3.19"	"0500034581884"
"Swim Flash Sale 3.19"	"0500034579359"
"Swim Flash Sale 3.19"	"0500047902275"
"Swim Flash Sale 3.19"	"0500030207179"
"Swim Flash Sale 3.19"	"0500047902192"
"Swim Flash Sale 3.19"	"0500047901830"
"Swim Flash Sale 3.19"	"0500047902465"
"Swim Flash Sale 3.19"	"0500047902036"
"Swim Flash Sale 3.19"	"0500047902234"
"Swim Flash Sale 3.19"	"0500047902606"
"Swim Flash Sale 3.19"	"0500047901913"
"Swim Flash Sale 3.19"	"0500047902317"
"Swim Flash Sale 3.19"	"0500047901954"
"Swim Flash Sale 3.19"	"0500047902358"
"Swim Flash Sale 3.19"	"0500047902150"
"Swim Flash Sale 3.19"	"0500047901780"
"Swim Flash Sale 3.19"	"0500047901624"
"Swim Flash Sale 3.19"	"0500047901665"
"Swim Flash Sale 3.19"	"0500047901772"
"Swim Flash Sale 3.19"	"0500047902119"
"Swim Flash Sale 3.19"	"0500047902077"
"Swim Flash Sale 3.19"	"0500047901707"
"Swim Flash Sale 3.19"	"0500047901996"
"Swim Flash Sale 3.19"	"0500045751971"
"Swim Flash Sale 3.19"	"0500045752144"
"Swim Flash Sale 3.19"	"0500045752268"
"Swim Flash Sale 3.19"	"0500045751807"
"Swim Flash Sale 3.19"	"0500045752409"
"Swim Flash Sale 3.19"	"0500045751880"
"Swim Flash Sale 3.19"	"0500045751757"
"Swim Flash Sale 3.19"	"0500045751716"
"Swim Flash Sale 3.19"	"0500045751849"
"Swim Flash Sale 3.19"	"0500045751674"
"Swim Flash Sale 3.19"	"0500045752094"
"Swim Flash Sale 3.19"	"0500045752227"
"Swim Flash Sale 3.19"	"0500045752185"
"Swim Flash Sale 3.19"	"0500045752441"
"Swim Flash Sale 3.19"	"0500045752011"
"Swim Flash Sale 3.19"	"0500086889444"
"Swim Flash Sale 3.19"	"0500034754424"
"Swim Flash Sale 3.19"	"0500034755009"
"Swim Flash Sale 3.19"	"0500086888303"
"Swim Flash Sale 3.19"	"0500086889393"
"Swim Flash Sale 3.19"	"0500034754077"
"Swim Flash Sale 3.19"	"0500086889397"
"Swim Flash Sale 3.19"	"0500086860246"
"Swim Flash Sale 3.19"	"0500034754051"
"Swim Flash Sale 3.19"	"0500086889401"
"Swim Flash Sale 3.19"	"0500034754119"
"Swim Flash Sale 3.19"	"0500034754887"
"Swim Flash Sale 3.19"	"0500086889434"
"Swim Flash Sale 3.19"	"0500034754309"
"Swim Flash Sale 3.19"	"0500034754929"
"Swim Flash Sale 3.19"	"0500034754960"
"Swim Flash Sale 3.19"	"0500034754762"
"Swim Flash Sale 3.19"	"0500044734465"
"Swim Flash Sale 3.19"	"0500049025356"
"Swim Flash Sale 3.19"	"0500049026222"
"Swim Flash Sale 3.19"	"0500049026396"
"Swim Flash Sale 3.19"	"0500035131085"
"Swim Flash Sale 3.19"	"0500049025521"
"Swim Flash Sale 3.19"	"0500049026453"
"Swim Flash Sale 3.19"	"0500049023799"
"Swim Flash Sale 3.19"	"0500033960923"
"Swim Flash Sale 3.19"	"0500033965021"
"Swim Flash Sale 3.19"	"0500033961236"
"Swim Flash Sale 3.19"	"0500033965088"
"Swim Flash Sale 3.19"	"0500033961327"
"Swim Flash Sale 3.19"	"0500033965187"
"Swim Flash Sale 3.19"	"0500033972514"
"Swim Flash Sale 3.19"	"0500033961871"
"Swim Flash Sale 3.19"	"0500033965245"
"Swim Flash Sale 3.19"	"0500033965799"
"Swim Flash Sale 3.19"	"0500033969601"
"Swim Flash Sale 3.19"	"0500033961624"
"Swim Flash Sale 3.19"	"0500049024961"
"Swim Flash Sale 3.19"	"0500049026677"
"Swim Flash Sale 3.19"	"0500049025174"
"Swim Flash Sale 3.19"	"0500049026537"
"Swim Flash Sale 3.19"	"0500049024128"
"Swim Flash Sale 3.19"	"0500049026610"
"Swim Flash Sale 3.19"	"0500049025976"
"Swim Flash Sale 3.19"	"0500045758406"
"Swim Flash Sale 3.19"	"0500045755824"
"Swim Flash Sale 3.19"	"0500045774320"
"Swim Flash Sale 3.19"	"0500045757390"
"Swim Flash Sale 3.19"	"0500045777505"
"Swim Flash Sale 3.19"	"0500045758232"
"Swim Flash Sale 3.19"	"0500045758844"
"Swim Flash Sale 3.19"	"0500042516674"
"Swim Flash Sale 3.19"	"0500045778990"
"Swim Flash Sale 3.19"	"0500045778073"
"Swim Flash Sale 3.19"	"0500046630646"
"Swim Flash Sale 3.19"	"0500087650040"
"Swim Flash Sale 3.19"	"0500087651881"
"Swim Flash Sale 3.19"	"0500086847296"
"Swim Flash Sale 3.19"	"0500035135870"
"Swim Flash Sale 3.19"	"0500086847273"
"Swim Flash Sale 3.19"	"0500086847262"
"Swim Flash Sale 3.19"	"0500086847285"
"Swim Flash Sale 3.19"	"0500035130889"
"Swim Flash Sale 3.19"	"0500035132679"
"Swim Flash Sale 3.19"	"0500086847268"
"Swim Flash Sale 3.19"	"0500045778883"
"Swim Flash Sale 3.19"	"0500086847291"
"Swim Flash Sale 3.19"	"0500086847312"
"Swim Flash Sale 3.19"	"0500035132372"
"Swim Flash Sale 3.19"	"0500086964362"
"Swim Flash Sale 3.19"	"0500086847279"
"Swim Flash Sale 3.19"	"0500086847318"
"Swim Flash Sale 3.19"	"0500035132323"
"Swim Flash Sale 3.19"	"0500086847301"
"Swim Flash Sale 3.19"	"0500035136522"
"Swim Flash Sale 3.19"	"0500086964380"
"Swim Flash Sale 3.19"	"0500086847306"
"Swim Flash Sale 3.19"	"0500035132224"
"Swim Flash Sale 3.19"	"0500033589011"
"Swim Flash Sale 3.19"	"0500033590035"
"Swim Flash Sale 3.19"	"0500033590258"
"Swim Flash Sale 3.19"	"0500033590365"
"Swim Flash Sale 3.19"	"0500049764970"
"Swim Flash Sale 3.19"	"0500033588815"
"Swim Flash Sale 3.19"	"0500033589060"
"Swim Flash Sale 3.19"	"0500033590126"
"Swim Flash Sale 3.19"	"0500033590357"
"Swim Flash Sale 3.19"	"0500033588963"
"Swim Flash Sale 3.19"	"0500033590217"
"Swim Flash Sale 3.19"	"0500033588708"
"Swim Flash Sale 3.19"	"0500049764707"
"Swim Flash Sale 3.19"	"0500049764939"
"Swim Flash Sale 3.19"	"0500049764491"
"Swim Flash Sale 3.19"	"0500049764665"
"Swim Flash Sale 3.19"	"0500049765159"
"Swim Flash Sale 3.19"	"0500049764624"
"Swim Flash Sale 3.19"	"0500049765191"
"Swim Flash Sale 3.19"	"0500049765076"
"Swim Flash Sale 3.19"	"0500049764459"
"Swim Flash Sale 3.19"	"0500049765118"
"Swim Flash Sale 3.19"	"0500034921064"
"Swim Flash Sale 3.19"	"0500034920579"
"Swim Flash Sale 3.19"	"0500034920694"
"Swim Flash Sale 3.19"	"0500034920736"
"Swim Flash Sale 3.19"	"0500034920611"
"Swim Flash Sale 3.19"	"0500034921023"
"Swim Flash Sale 3.19"	"0500034920652"
"Swim Flash Sale 3.19"	"0500034920892"
"Swim Flash Sale 3.19"	"0500034920538"
"Swim Flash Sale 3.19"	"0500034920983"
"Swim Flash Sale 3.19"	"0500034687269"
"Swim Flash Sale 3.19"	"0500034687178"
"Swim Flash Sale 3.19"	"0500034687210"
"Swim Flash Sale 3.19"	"0500034687343"
"Swim Flash Sale 3.19"	"0500030210108"
"Swim Flash Sale 3.19"	"0500030212351"
"Swim Flash Sale 3.19"	"0500030209357"
"Swim Flash Sale 3.19"	"0500030212229"
"Swim Flash Sale 3.19"	"0500030209480"
"Swim Flash Sale 3.19"	"0500030212088"
"Swim Flash Sale 3.19"	"0500030209613"
"Swim Flash Sale 3.19"	"0500030211379"
"Swim Flash Sale 3.19"	"0500030209647"
"Swim Flash Sale 3.19"	"0500033470766"
"Swim Flash Sale 3.19"	"0500033528597"
"Swim Flash Sale 3.19"	"0500030209746"
"Swim Flash Sale 3.19"	"0500033469982"
"Swim Flash Sale 3.19"	"0500033470964"
"Swim Flash Sale 3.19"	"0500030209795"
"Swim Flash Sale 3.19"	"0500033470600"
"Swim Flash Sale 3.19"	"0500033470667"
"Swim Flash Sale 3.19"	"0500033471541"
"Swim Flash Sale 3.19"	"0500033470519"
"Swim Flash Sale 3.19"	"0500030209670"
"Swim Flash Sale 3.19"	"0500030210298"
"Swim Flash Sale 3.19"	"0500030210348"
"Swim Flash Sale 3.19"	"0500034687418"
"Swim Flash Sale 3.19"	"0500034688127"
"Swim Flash Sale 3.19"	"0500034688010"
"Swim Flash Sale 3.19"	"0500034688051"
"Swim Flash Sale 3.19"	"0500034687723"
"Swim Flash Sale 3.19"	"0500045703733"
"Swim Flash Sale 3.19"	"0500045703774"
"Swim Flash Sale 3.19"	"0500045703816"
"Swim Flash Sale 3.19"	"0500033349879"
"Swim Flash Sale 3.19"	"0500033349788"
"Swim Flash Sale 3.19"	"0500048828297"
"Swim Flash Sale 3.19"	"0500048828412"
"Swim Flash Sale 3.19"	"0500033349820"
"Swim Flash Sale 3.19"	"0500033349911"
"Swim Flash Sale 3.19"	"0500048828214"
"Swim Flash Sale 3.19"	"0500048828339"
"Swim Flash Sale 3.19"	"0500033349747"
"Swim Flash Sale 3.19"	"0500033363573"
"Swim Flash Sale 3.19"	"0500033363664"
"Swim Flash Sale 3.19"	"0500048828255"
"Swim Flash Sale 3.19"	"0500048828370"
"Swim Flash Sale 3.19"	"0500033349994"
"Swim Flash Sale 3.19"	"0500033349952"
"Swim Flash Sale 3.19"	"0500048828131"
"Swim Flash Sale 3.19"	"0500048828172"
"Swim Flash Sale 3.19"	"0500048828057"
"Swim Flash Sale 3.19"	"0500048828453"
"Swim Flash Sale 3.19"	"0500048828099"
"Swim Flash Sale 3.19"	"0500045703691"
"Swim Flash Sale 3.19"	"0500045703584"
"Swim Flash Sale 3.19"	"0500045703626"
"Swim Flash Sale 3.19"	"0500045703667"
"Swim Flash Sale 3.19"	"0500045703857"
"Swim Flash Sale 3.19"	"0500045703543"
"Swim Flash Sale 3.19"	"0500034701144"
"Swim Flash Sale 3.19"	"0500034700872"
"Swim Flash Sale 3.19"	"0500034700914"
"Swim Flash Sale 3.19"	"0500034701060"
"Swim Flash Sale 3.19"	"0500034701185"
"Swim Flash Sale 3.19"	"0500034700799"
"Swim Flash Sale 3.19"	"0500034700955"
"Swim Flash Sale 3.19"	"0500034983221"
"Swim Flash Sale 3.19"	"0500034701102"
"Swim Flash Sale 3.19"	"0500034700997"
"Swim Flash Sale 3.19"	"0500031897903"
"Swim Flash Sale 3.19"	"0500034078584"
"Swim Flash Sale 3.19"	"0500034079046"
"Swim Flash Sale 3.19"	"0500034079871"
"Swim Flash Sale 3.19"	"0500034081752"
"Swim Flash Sale 3.19"	"0500034078626"
"Swim Flash Sale 3.19"	"0500034081802"
"Swim Flash Sale 3.19"	"0500034080184"
"Swim Flash Sale 3.19"	"0500034078766"
"Swim Flash Sale 3.19"	"0500034079327"
"Swim Flash Sale 3.19"	"0500034080093"
"Swim Flash Sale 3.19"	"0500034081240"
"Swim Flash Sale 3.19"	"0500034081844"
"Swim Flash Sale 3.19"	"0500033359613"
"Swim Flash Sale 3.19"	"0500033359696"
"Swim Flash Sale 3.19"	"0500033359936"
"Swim Flash Sale 3.19"	"0500049701329"
"Swim Flash Sale 3.19"	"0500033359738"
"Swim Flash Sale 3.19"	"0500049701360"
"Swim Flash Sale 3.19"	"0500033359977"
"Swim Flash Sale 3.19"	"0500033359779"
"Swim Flash Sale 3.19"	"0500033359894"
"Swim Flash Sale 3.19"	"0500049701162"
"Swim Flash Sale 3.19"	"0500033360215"
"Swim Flash Sale 3.19"	"0500033360132"
"Swim Flash Sale 3.19"	"0500033360413"
"Swim Flash Sale 3.19"	"0500033360504"
"Swim Flash Sale 3.19"	"0500033360090"
"Swim Flash Sale 3.19"	"0500033360454"
"Swim Flash Sale 3.19"	"0500047780960"
"Swim Flash Sale 3.19"	"0500047781109"
"Swim Flash Sale 3.19"	"0500047781067"
"Swim Flash Sale 3.19"	"0500047781141"
"Swim Flash Sale 3.19"	"0500047780853"
"Swim Flash Sale 3.19"	"0500047781182"
"Swim Flash Sale 3.19"	"0500047781026"
"Swim Flash Sale 3.19"	"0500049701444"
"Swim Flash Sale 3.19"	"0500049701485"
"Swim Flash Sale 3.19"	"0500049701089"
"Swim Flash Sale 3.19"	"0500049701246"
"Swim Flash Sale 3.19"	"0500049701006"
"Swim Flash Sale 3.19"	"0500049701048"
"Swim Flash Sale 3.19"	"0500049701121"
"Swim Flash Sale 3.19"	"0500049701287"
"Swim Flash Sale 3.19"	"0500049701204"
"Swim Flash Sale 3.19"	"0500049701402"
"Swim Flash Sale 3.19"	"0500048894349"
"Swim Flash Sale 3.19"	"0500047780812"
"Swim Flash Sale 3.19"	"0500047780770"
"Swim Flash Sale 3.19"	"0500047781000"
"Swim Flash Sale 3.19"	"0500086896855"
"Swim Flash Sale 3.19"	"0500086949751"
"Swim Flash Sale 3.19"	"0500033386376"
"Swim Flash Sale 3.19"	"0500086897265"
"Swim Flash Sale 3.19"	"0500086896779"
"Swim Flash Sale 3.19"	"0500033385865"
"Swim Flash Sale 3.19"	"0500033386533"
"Swim Flash Sale 3.19"	"0500086896926"
"Swim Flash Sale 3.19"	"0500086896603"
"Swim Flash Sale 3.19"	"0500086896662"
"Swim Flash Sale 3.19"	"0500086897054"
"Swim Flash Sale 3.19"	"0500033386418"
"Swim Flash Sale 3.19"	"0500033386459"
"Swim Flash Sale 3.19"	"0500086896264"
"Swim Flash Sale 3.19"	"0500086896616"
"Swim Flash Sale 3.19"	"0500086896739"
"Swim Flash Sale 3.19"	"0500086896783"
"Swim Flash Sale 3.19"	"0500086897060"
"Swim Flash Sale 3.19"	"0500033386293"
"Swim Flash Sale 3.19"	"0500033386632"
"Swim Flash Sale 3.19"	"0500086896802"
"Swim Flash Sale 3.19"	"0500086896967"
"Swim Flash Sale 3.19"	"0500033386335"
"Swim Flash Sale 3.19"	"0500033386491"
"Swim Flash Sale 3.19"	"0500086896815"
"Swim Flash Sale 3.19"	"0500086897115"
"Swim Flash Sale 3.19"	"0500086897173"
"Swim Flash Sale 3.19"	"0500049772247"
"Swim Flash Sale 3.19"	"0500049772122"
"Swim Flash Sale 3.19"	"0500049772288"
"Swim Flash Sale 3.19"	"0500049772205"
"Swim Flash Sale 3.19"	"0500049772320"
"Swim Flash Sale 3.19"	"0500049772403"
"Swim Flash Sale 3.19"	"0500049772163"
"Swim Flash Sale 3.19"	"0500049772361"
"Swim Flash Sale 3.19"	"0500049772486"
"Swim Flash Sale 3.19"	"0500034905265"
"Swim Flash Sale 3.19"	"0500034905380"
"Swim Flash Sale 3.19"	"0500034905646"
"Swim Flash Sale 3.19"	"0500034905729"
"Swim Flash Sale 3.19"	"0500034905307"
"Swim Flash Sale 3.19"	"0500034923086"
"Swim Flash Sale 3.19"	"0500034905760"
"Swim Flash Sale 3.19"	"0500034905687"
"Swim Flash Sale 3.19"	"0500049772445"
"Swim Flash Sale 3.19"	"0500034905349"
"Swim Flash Sale 3.19"	"0500034905422"
"Swim Flash Sale 3.19"	"0500033476060"
"Swim Flash Sale 3.19"	"0500033476268"
"Swim Flash Sale 3.19"	"0500033475989"
"Swim Flash Sale 3.19"	"0500033476029"
"Swim Flash Sale 3.19"	"0500049009152"
"Swim Flash Sale 3.19"	"0500049009301"
"Swim Flash Sale 3.19"	"0500049009434"
"Swim Flash Sale 3.19"	"0500049009368"
"Swim Flash Sale 3.19"	"0500049009400"
"Swim Flash Sale 3.19"	"0500049009129"
"Swim Flash Sale 3.19"	"0500049009335"
"Swim Flash Sale 3.19"	"0500049009210"
"Swim Flash Sale 3.19"	"0500049009277"
"Swim Flash Sale 3.19"	"0500049009186"
"Swim Flash Sale 3.19"	"0500033476102"
"Swim Flash Sale 3.19"	"0500034731737"
"Swim Flash Sale 3.19"	"0500034731810"
"Swim Flash Sale 3.19"	"0500034731653"
"Swim Flash Sale 3.19"	"0500034731570"
"Swim Flash Sale 3.19"	"0500034731612"
"Swim Flash Sale 3.19"	"0500034731695"
"Swim Flash Sale 3.19"	"0500034731778"
"Swim Flash Sale 3.19"	"0500034731539"
"Swim Flash Sale 3.19"	"0500045749942"
"Swim Flash Sale 3.19"	"0500045749405"
"Swim Flash Sale 3.19"	"0500045749280"
"Swim Flash Sale 3.19"	"0500045749520"
"Swim Flash Sale 3.19"	"0500045749777"
"Swim Flash Sale 3.19"	"0500045750015"
"Swim Flash Sale 3.19"	"0500045749330"
